strategy,stock,entry_date,exit_date,entry_type,entry_price,exit_type,exit_price,shares,profit
xg3_entry_close_exit_close,M,2017-11-30,2017-12-08,close,23.8,close,25.8,420,840.0
xg3_entry_close_exit_close,M,2017-12-01,2017-12-08,close,24.19,close,25.8,413,664.9299999999997
xg3_entry_close_exit_close,MU,2015-07-27,2015-07-28,close,18.12,close,19.75,551,898.1299999999994
xg3_entry_close_exit_close,MU,2015-08-05,2015-08-06,close,18.91,close,18.72,528,-100.32000000000068
xg3_entry_close_exit_close,MU,2015-08-24,2015-09-04,close,14.44,close,16.82,692,1646.9600000000005
xg3_entry_close_exit_close,MU,2015-09-01,2015-09-04,close,15.82,close,16.82,632,632.0
xg3_entry_close_exit_close,MU,2015-09-02,2015-09-04,close,16.29,close,16.82,613,324.89000000000067
xg3_entry_close_exit_close,NFLX,2016-09-28,2016-10-07,close,97.48,close,104.82,102,748.6799999999989
xg3_entry_close_exit_close,NFLX,2016-09-29,2016-10-07,close,96.67,close,104.82,103,839.4499999999991
xg3_entry_close_exit_close,NFLX,2016-09-30,2016-10-07,close,98.55,close,104.82,101,633.2699999999996
xg3_entry_close_exit_close,NFLX,2016-10-13,2016-10-28,close,100.23,close,126.57,99,2607.659999999999
xg3_entry_close_exit_close,NFLX,2016-10-14,2016-10-28,close,101.47,close,126.57,98,2459.7999999999993
xg3_entry_close_exit_close,NFLX,2016-10-17,2016-10-28,close,99.8,close,126.57,100,2676.9999999999995
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-18,2016-10-28,close,118.79,close,126.57,84,653.5199999999988
xg3_entry_close_exit_close,NFLX,2016-10-19,2016-10-28,close,121.87,close,126.57,82,385.39999999999907
xg3_entry_close_exit_close,NVDA,2017-03-09,2017-03-24,close,98.54,close,107.47,101,901.9299999999993
xg3_entry_close_exit_close,NVDA,2017-03-10,2017-03-24,close,99.12,close,107.47,100,834.9999999999994
xg3_entry_close_exit_close,NVDA,2017-03-14,2017-03-24,close,101.78,close,107.47,98,557.6199999999998
xg3_entry_close_exit_close,NVDA,2017-03-15,2017-03-24,close,102.55,close,107.47,97,477.2400000000002
xg3_entry_close_exit_close,TWX,2016-10-17,2016-11-25,close,78.84,close,93.2,126,1809.36
xg3_entry_close_exit_close,TWX,2016-10-19,2016-11-25,close,79.24,close,93.2,126,1758.960000000001
xg3_entry_close_exit_close,TWX,2016-10-20,2016-11-25,close,82.99,close,93.2,120,1225.200000000001
xg3_entry_close_exit_close,VZ,2013-10-14,2013-11-13,close,46.81,close,49.99,213,677.3399999999999
xg3_entry_close_exit_close,VZ,2013-10-17,2013-11-13,close,48.9,close,49.99,204,222.3600000000007
xg3_entry_close_exit_close,WFC,2016-10-03,2016-10-19,close,43.83,close,45.26,228,326.03999999999996
xg3_entry_close_exit_close,WFC,2016-10-04,2016-10-19,close,43.75,close,45.26,228,344.2799999999995
xg7_entry_open_exit_open,AGN,2014-04-28,2014-05-02,open,199.87,open,207.93,50,403.0000000000001
xg7_entry_open_exit_open,AGN,2014-05-08,2014-05-23,open,201.13,open,213.55,49,608.5800000000008
xg7_entry_open_exit_open,AGN,2014-05-09,2014-05-23,open,196.0,open,213.55,51,895.0500000000006
xg7_entry_open_exit_open,AGN,2014-05-15,2014-05-23,open,205.13,open,213.55,48,404.16000000000076
xg7_entry_open_exit_open,AGN,2014-05-16,2014-05-23,open,206.26,open,213.55,48,349.920000000001
xg7_entry_open_exit_open,CRM,2016-09-27,2016-10-10,open,69.97,open,73.58,142,512.6199999999999
xg7_entry_open_exit_open,CRM,2016-10-03,2016-10-10,open,71.15,open,73.58,140,340.19999999999897
xg7_entry_open_exit_open,CRM,2016-10-05,2016-10-10,open,68.21,open,73.58,146,784.0200000000007
xg7_entry_open_exit_open,CRM,2016-10-07,2016-10-10,open,71.25,open,73.58,140,326.19999999999976
xg7_entry_open_exit_open,CRM,2016-10-18,2016-10-20,open,74.0,open,72.97,135,-139.05000000000015
xg7_entry_open_exit_open,M,2017-11-06,2017-11-14,open,18.32,open,19.15,545,452.34999999999906
xg7_entry_open_exit_open,M,2017-11-07,2017-11-14,open,18.16,open,19.15,550,544.4999999999991
xg7_entry_open_exit_open,M,2017-11-08,2017-11-14,open,17.51,open,19.15,571,936.4399999999983
xg7_entry_open_exit_open,M,2017-11-09,2017-11-14,open,18.01,open,19.15,555,632.6999999999983
xg7_entry_open_exit_open,M,2017-11-13,2017-11-14,open,19.99,open,19.15,500,-419.99999999999994
xg7_entry_open_exit_open,M,2017-11-15,2017-12-08,open,19.44,open,25.37,514,3048.02
xg7_entry_open_exit_open,M,2017-11-16,2017-12-08,open,20.0,open,25.37,500,2685.0000000000005
xg7_entry_open_exit_open,M,2017-11-17,2017-12-08,open,20.68,open,25.37,483,2265.2700000000004
xg7_entry_open_exit_open,M,2017-11-20,2017-12-08,open,20.34,open,25.37,491,2469.7300000000005
xg7_entry_open_exit_open,M,2017-11-22,2017-12-08,open,20.54,open,25.37,486,2347.380000000001
xg7_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
xg7_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
xg7_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
xg7_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
xg7_entry_open_exit_open,M,2017-11-27,2017-12-08,open,21.14,open,25.37,473,2000.7900000000002
xg7_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
xg7_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
xg7_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
xg7_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
xg7_entry_open_exit_open,M,2017-12-01,2017-12-08,open,23.84,open,25.37,419,641.0700000000005
xg7_entry_open_exit_open,MU,2015-07-27,2015-07-28,open,18.1,open,18.35,552,138.0
xg7_entry_open_exit_open,MU,2015-08-05,2015-08-06,open,19.18,open,18.93,521,-130.25
xg7_entry_open_exit_open,MU,2015-08-20,2015-09-04,open,15.35,open,16.3,651,618.4500000000007
xg7_entry_open_exit_open,MU,2015-08-21,2015-09-04,open,14.39,open,16.3,694,1325.5400000000002
xg7_entry_open_exit_open,MU,2015-08-24,2015-09-04,open,13.81,open,16.3,724,1802.7600000000002
xg7_entry_open_exit_open,MU,2015-08-27,2015-09-04,open,14.63,open,16.3,683,1140.61
xg7_entry_open_exit_open,MU,2015-08-28,2015-09-04,open,16.15,open,16.3,619,92.85000000000132
xg7_entry_open_exit_open,MU,2015-08-31,2015-09-04,open,15.91,open,16.3,628,244.92000000000036
xg7_entry_open_exit_open,MU,2015-09-01,2015-09-04,open,15.8,open,16.3,632,316.0
xg7_entry_open_exit_open,MU,2015-09-02,2015-09-04,open,16.09,open,16.3,621,130.41000000000054
xg7_entry_open_exit_open,NFLX,2016-09-26,2016-10-05,open,95.38,open,103.5,104,844.4800000000005
xg7_entry_open_exit_open,NFLX,2016-09-27,2016-10-05,open,95.04,open,103.5,105,888.2999999999994
xg7_entry_open_exit_open,NFLX,2016-09-28,2016-10-05,open,97.1,open,103.5,102,652.8000000000006
xg7_entry_open_exit_open,NFLX,2016-09-29,2016-10-05,open,97.31,open,103.5,102,631.3799999999998
xg7_entry_open_exit_open,NFLX,2016-09-30,2016-10-05,open,96.9,open,103.5,103,679.7999999999994
xg7_entry_open_exit_open,NFLX,2016-10-11,2016-10-26,open,102.31,open,126.29,97,2326.0600000000004
xg7_entry_open_exit_open,NFLX,2016-10-12,2016-10-26,open,100.88,open,126.29,99,2515.590000000001
xg7_entry_open_exit_open,NFLX,2016-10-13,2016-10-26,open,98.01,open,126.29,102,2884.56
xg7_entry_open_exit_open,NFLX,2016-10-14,2016-10-26,open,101.59,open,126.29,98,2420.6000000000004
xg7_entry_open_exit_open,NFLX,2016-10-17,2016-10-26,open,100.5,open,126.29,99,2553.2100000000005
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-18,2016-10-26,open,116.63,open,126.29,85,821.1000000000009
xg7_entry_open_exit_open,NFLX,2016-10-19,2016-10-26,open,118.25,open,126.29,84,675.3600000000006
xg7_entry_open_exit_open,NVDA,2017-03-06,2017-03-24,open,96.96,open,108.97,103,1237.0300000000004
xg7_entry_open_exit_open,NVDA,2017-03-06,2017-03-24,open,96.96,open,108.97,103,1237.0300000000004
xg7_entry_open_exit_open,NVDA,2017-03-06,2017-03-24,open,96.96,open,108.97,103,1237.0300000000004
xg7_entry_open_exit_open,NVDA,2017-03-06,2017-03-24,open,96.96,open,108.97,103,1237.0300000000004
xg7_entry_open_exit_open,NVDA,2017-03-07,2017-03-24,open,97.67,open,108.97,102,1152.5999999999997
xg7_entry_open_exit_open,NVDA,2017-03-09,2017-03-24,open,97.91,open,108.97,102,1128.1200000000003
xg7_entry_open_exit_open,NVDA,2017-03-10,2017-03-24,open,99.61,open,108.97,100,936.0
xg7_entry_open_exit_open,NVDA,2017-03-13,2017-03-24,open,99.54,open,108.97,100,942.9999999999993
xg7_entry_open_exit_open,NVDA,2017-03-13,2017-03-24,open,99.54,open,108.97,100,942.9999999999993
xg7_entry_open_exit_open,NVDA,2017-03-13,2017-03-24,open,99.54,open,108.97,100,942.9999999999993
xg7_entry_open_exit_open,NVDA,2017-03-13,2017-03-24,open,99.54,open,108.97,100,942.9999999999993
xg7_entry_open_exit_open,NVDA,2017-03-14,2017-03-24,open,102.37,open,108.97,97,640.1999999999995
xg7_entry_open_exit_open,NVDA,2017-03-15,2017-03-24,open,102.25,open,108.97,97,651.8399999999999
xg7_entry_open_exit_open,NVDA,2017-03-16,2017-03-24,open,102.98,open,108.97,97,581.0299999999995
xg7_entry_open_exit_open,PFE,2016-05-02,2016-05-26,open,32.56,open,34.26,307,521.8999999999987
xg7_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
xg7_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
xg7_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
xg7_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
xg7_entry_open_exit_open,PFE,2016-05-19,2016-05-26,open,33.16,open,34.26,301,331.1000000000004
xg7_entry_open_exit_open,PFE,2016-05-23,2016-05-26,open,33.83,open,34.26,295,126.84999999999991
xg7_entry_open_exit_open,TWX,2016-10-13,2016-11-25,open,79.9,open,92.68,125,1597.5000000000002
xg7_entry_open_exit_open,TWX,2016-10-14,2016-11-25,open,79.74,open,92.68,125,1617.5000000000016
xg7_entry_open_exit_open,TWX,2016-10-17,2016-11-25,open,79.03,open,92.68,126,1719.9000000000008
xg7_entry_open_exit_open,TWX,2016-10-19,2016-11-25,open,79.56,open,92.68,125,1640.0000000000005
xg7_entry_open_exit_open,TWX,2016-10-20,2016-11-25,open,79.23,open,92.68,126,1694.7000000000003
xg7_entry_open_exit_open,TWX,2016-11-10,2016-11-25,open,86.56,open,92.68,115,703.8000000000005
xg7_entry_open_exit_open,TWX,2016-11-16,2016-11-25,open,88.65,open,92.68,112,451.3600000000001
xg7_entry_open_exit_open,VZ,2013-10-09,2013-11-13,open,46.21,open,49.88,216,792.7200000000004
xg7_entry_open_exit_open,VZ,2013-10-14,2013-11-13,open,46.7899,open,49.88,213,658.1913
xg7_entry_open_exit_open,VZ,2013-10-17,2013-11-13,open,48.57,open,49.88,205,268.55000000000047
xg7_entry_open_exit_open,WFC,2016-10-03,2016-10-19,open,44.12,open,44.86,226,167.24000000000046
xg7_entry_open_exit_open,WFC,2016-10-04,2016-10-19,open,43.62,open,44.86,229,283.96000000000043
xg7_entry_open_exit_close,AGN,2014-04-28,2014-05-02,open,199.87,close,202.34,50,123.49999999999994
xg7_entry_open_exit_close,AGN,2014-05-08,2014-05-23,open,201.13,close,213.77,49,619.3600000000007
xg7_entry_open_exit_close,AGN,2014-05-09,2014-05-23,open,196.0,close,213.77,51,906.2700000000006
xg7_entry_open_exit_close,AGN,2014-05-15,2014-05-23,open,205.13,close,213.77,48,414.7200000000007
xg7_entry_open_exit_close,AGN,2014-05-16,2014-05-23,open,206.26,close,213.77,48,360.4800000000009
xg7_entry_open_exit_close,CRM,2016-09-27,2016-10-10,open,69.97,close,75.1,142,728.4599999999994
xg7_entry_open_exit_close,CRM,2016-10-03,2016-10-10,open,71.15,close,75.1,140,552.9999999999984
xg7_entry_open_exit_close,CRM,2016-10-05,2016-10-10,open,68.21,close,75.1,146,1005.94
xg7_entry_open_exit_close,CRM,2016-10-07,2016-10-10,open,71.25,close,75.1,140,538.9999999999992
xg7_entry_open_exit_close,CRM,2016-10-18,2016-10-20,open,74.0,close,72.59,135,-190.34999999999954
xg7_entry_open_exit_close,M,2017-11-06,2017-11-14,open,18.32,close,19.7,545,752.0999999999995
xg7_entry_open_exit_close,M,2017-11-07,2017-11-14,open,18.16,close,19.7,550,846.9999999999995
xg7_entry_open_exit_close,M,2017-11-08,2017-11-14,open,17.51,close,19.7,571,1250.4899999999986
xg7_entry_open_exit_close,M,2017-11-09,2017-11-14,open,18.01,close,19.7,555,937.9499999999987
xg7_entry_open_exit_close,M,2017-11-13,2017-11-14,open,19.99,close,19.7,500,-144.99999999999957
xg7_entry_open_exit_close,M,2017-11-15,2017-12-08,open,19.44,close,25.8,514,3269.0399999999995
xg7_entry_open_exit_close,M,2017-11-16,2017-12-08,open,20.0,close,25.8,500,2900.0000000000005
xg7_entry_open_exit_close,M,2017-11-17,2017-12-08,open,20.68,close,25.8,483,2472.9600000000005
xg7_entry_open_exit_close,M,2017-11-20,2017-12-08,open,20.34,close,25.8,491,2680.8600000000006
xg7_entry_open_exit_close,M,2017-11-22,2017-12-08,open,20.54,close,25.8,486,2556.3600000000006
xg7_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
xg7_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
xg7_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
xg7_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
xg7_entry_open_exit_close,M,2017-11-27,2017-12-08,open,21.14,close,25.8,473,2204.1800000000003
xg7_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
xg7_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
xg7_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
xg7_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
xg7_entry_open_exit_close,M,2017-12-01,2017-12-08,open,23.84,close,25.8,419,821.2400000000004
xg7_entry_open_exit_close,MU,2015-07-27,2015-07-28,open,18.1,close,19.75,552,910.7999999999993
xg7_entry_open_exit_close,MU,2015-08-05,2015-08-06,open,19.18,close,18.72,521,-239.66000000000045
xg7_entry_open_exit_close,MU,2015-08-20,2015-09-04,open,15.35,close,16.82,651,956.9700000000004
xg7_entry_open_exit_close,MU,2015-08-21,2015-09-04,open,14.39,close,16.82,694,1686.4199999999998
xg7_entry_open_exit_close,MU,2015-08-24,2015-09-04,open,13.81,close,16.82,724,2179.24
xg7_entry_open_exit_close,MU,2015-08-27,2015-09-04,open,14.63,close,16.82,683,1495.7699999999998
xg7_entry_open_exit_close,MU,2015-08-28,2015-09-04,open,16.15,close,16.82,619,414.73000000000104
xg7_entry_open_exit_close,MU,2015-08-31,2015-09-04,open,15.91,close,16.82,628,571.4800000000001
xg7_entry_open_exit_close,MU,2015-09-01,2015-09-04,open,15.8,close,16.82,632,644.6399999999998
xg7_entry_open_exit_close,MU,2015-09-02,2015-09-04,open,16.09,close,16.82,621,453.33000000000027
xg7_entry_open_exit_close,NFLX,2016-09-26,2016-10-05,open,95.38,close,106.28,104,1133.6000000000006
xg7_entry_open_exit_close,NFLX,2016-09-27,2016-10-05,open,95.04,close,106.28,105,1180.1999999999994
xg7_entry_open_exit_close,NFLX,2016-09-28,2016-10-05,open,97.1,close,106.28,102,936.3600000000007
xg7_entry_open_exit_close,NFLX,2016-09-29,2016-10-05,open,97.31,close,106.28,102,914.9399999999998
xg7_entry_open_exit_close,NFLX,2016-09-30,2016-10-05,open,96.9,close,106.28,103,966.1399999999995
xg7_entry_open_exit_close,NFLX,2016-10-11,2016-10-26,open,102.31,close,126.97,97,2392.0199999999995
xg7_entry_open_exit_close,NFLX,2016-10-12,2016-10-26,open,100.88,close,126.97,99,2582.9100000000003
xg7_entry_open_exit_close,NFLX,2016-10-13,2016-10-26,open,98.01,close,126.97,102,2953.919999999999
xg7_entry_open_exit_close,NFLX,2016-10-14,2016-10-26,open,101.59,close,126.97,98,2487.24
xg7_entry_open_exit_close,NFLX,2016-10-17,2016-10-26,open,100.5,close,126.97,99,2620.5299999999997
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
